level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-03917	ALDERGROVE	54.663333333333334	-6.225833333333333	63.0	Climatological station, Precipitation station, Surface land meteorological station (SYNOP), Weather radar, GOS, WRO, RBSN(S), RBCN	54 39 48N	006 13 33W	03917	999	999	False	1.5		OSCAR	0-20000-0-03917	antrim	2.7	54.666667	-6.25						[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
1	1	0-20000-0-03918	CASTOR BAY	54.5	-6.333333333333333		Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, GOS, WRO	54 30 00N	006 20 00W	03918	999	999	True	18.2		OSCAR	0-20000-0-03918	antrim	2.7	54.666667	-6.25						[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
2	2	0-20000-0-03915	PORTGLENONE	54.86527777777778	-6.458333333333334	64.0	Surface land meteorological station (SYNOP), GOS	54 51 55N	006 27 30W	03915	999	999	False	28.5		OSCAR	0-20000-0-03915	antrim	2.7	54.666667	-6.25						[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
0	0		BELFAST/ALDERGROVE ARPT	54.65	-6.2167	66.0				03917	1949	1962	True	0.2		IGRA2	0-20300-0-03917	antrim	2.7	54.666667	-6.25	UKM00003917					[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
1	1		CASTOR BAY	54.5	-6.3333	18.0				03918	2002	2021	True	18.2		IGRA2	0-20300-0-03918	antrim	2.7	54.666667	-6.25	UKM00003918					[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
2	2		LONG KESH	54.48	-6.1	37.0				03920	1962	2002	True	20.5		IGRA2	0-20300-0-03920	antrim	2.7	54.666667	-6.25	UKM00003920					[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
0	0		ALDERGROVE	54.62	-6.22	70.104				15011	19460201	19460331		3.3		WBAN	0-20500-0-15011	antrim	2.7	54.666667	-6.25						[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
1	1		NUTTS CORNER NORTHER	54.63	-6.13	112.16640000000001				15005	19431101	19451031		6.2		WBAN	0-20500-0-15005	antrim	2.7	54.666667	-6.25						[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
2	2		CLUNTOE TYRONE	54.63	-6.52					15031	19431001	19441031		19.5		WBAN	0-20500-0-15031	antrim	2.7	54.666667	-6.25						[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
0	0		Aldergrove	54.65	-6.22	71				5030	-999-999	-999-999		0.0		CHUAN	0-20400-0-5030	antrim	2.7	54.666667	-6.25		-999				[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
1	2		Aldergrove	54.66	-6.23	81				5632	-999-999	-999-999		1.3		CHUAN	0-20400-0-5632	antrim	2.7	54.666667	-6.25		-999				[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
0	0		EGAA Belfast - Aldergrove AP, Northern Island, UK	54.66	-6.23	-999				3917				1.3		SCHROEDER	0-20600-0-3917	antrim	2.7	54.666667	-6.25		3917	156.0	1942-06-09 00:00:00	1956-02-01 00:00:00	[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
1	1		(made up station ID) EGAA Belfast - Aldergrove AP, Northern Island, UK, airplane soundings	54.66	-6.23	-999				3919				1.3		SCHROEDER	0-20600-0-3919	antrim	2.7	54.666667	-6.25		3919	158.0	1939-01-01 00:00:00	1939-01-01 00:00:00	[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
2	2		Castor Bay, N Ireland, UK	54.5	-6.32	-999				3918				17.9		SCHROEDER	0-20600-0-3918	antrim	2.7	54.666667	-6.25		3918	157.0	2002-06-30 00:00:00	2006-02-21 00:00:00	[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
3	3		Hillsborough (Long Kesh), N Ireland, UK	54.48	-6.1	-999				3920				20.5		SCHROEDER	0-20600-0-3920	antrim	2.7	54.666667	-6.25		3920	159.0	1962-04-01 00:00:00	2001-08-09 00:00:00	[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
0	0		BELFAST/ALDERGROVE APT   	54.65	-6.216666666666667	-999.0				03917				0.2		WMO	0-20700-0-03917	antrim	2.7	54.666667	-6.25		03917	1170.0			[54.65, 54.65]	[-6.22, -6.22]	era5.1759.conv.1:3917	era5_1759	19480101	19631222	1:3917	0-20000-0-03918	[38, 85, 106, 107, 117]
